GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,AE7001
"G1900610","1950","Iowa","190","Dubuque","0610","Dubuque",122
"G1900630","1950","Iowa","190","Emmet","0630","Emmet",180
"G1900650","1950","Iowa","190","Fayette","0650","Fayette",117
"G1900670","1950","Iowa","190","Floyd","0670","Floyd",151
"G1900690","1950","Iowa","190","Franklin","0690","Franklin",193
"G1900710","1950","Iowa","190","Fremont","0710","Fremont",159
"G1900730","1950","Iowa","190","Greene","0730","Greene",233
"G1900750","1950","Iowa","190","Grundy","0750","Grundy",241
"G1900770","1950","Iowa","190","Guthrie","0770","Guthrie",128
"G1900790","1950","Iowa","190","Hamilton","0790","Hamilton",218
"G1900810","1950","Iowa","190","Hancock","0810","Hancock",195
"G1900830","1950","Iowa","190","Hardin","0830","Hardin",203
"G1900850","1950","Iowa","190","Harrison","0850","Harrison",129
"G1900870","1950","Iowa","190","Henry","0870","Henry",166
"G1900890","1950","Iowa","190","Howard","0890","Howard",97
"G1900910","1950","Iowa","190","Humboldt","0910","Humboldt",215
"G1900930","1950","Iowa","190","Ida","0930","Ida",197
"G1900950","1950","Iowa","190","Iowa","0950","Iowa",144
"G1900970","1950","Iowa","190","Jackson","0970","Jackson",95
"G1900990","1950","Iowa","190","Jasper","0990","Jasper",155
"G1901010","1950","Iowa","190","Jefferson","1010","Jefferson",110
"G1901030","1950","Iowa","190","Johnson","1030","Johnson",186
"G1901050","1950","Iowa","190","Jones","1050","Jones",141
"G1901070","1950","Iowa","190","Keokuk","1070","Keokuk",143
"G1901090","1950","Iowa","190","Kossuth","1090","Kossuth",186
"G1901110","1950","Iowa","190","Lee","1110","Lee",100
"G1901130","1950","Iowa","190","Linn","1130","Linn",178
"G1901150","1950","Iowa","190","Louisa","1150","Louisa",154
"G1901170","1950","Iowa","190","Lucas","1170","Lucas",68
"G1901190","1950","Iowa","190","Lyon","1190","Lyon",203
"G1901210","1950","Iowa","190","Madison","1210","Madison",110
"G1901230","1950","Iowa","190","Mahaska","1230","Mahaska",170
"G1901250","1950","Iowa","190","Marion","1250","Marion",116
"G1901270","1950","Iowa","190","Marshall","1270","Marshall",199
"G1901290","1950","Iowa","190","Mills","1290","Mills",165
"G1901310","1950","Iowa","190","Mitchell","1310","Mitchell",135
"G1901330","1950","Iowa","190","Monona","1330","Monona",125
"G1901350","1950","Iowa","190","Monroe","1350","Monroe",57
"G1901370","1950","Iowa","190","Montgomery","1370","Montgomery",173
"G1901390","1950","Iowa","190","Muscatine","1390","Muscatine",182
"G1901410","1950","Iowa","190","O Brien","1410","O Brien",232
"G1901430","1950","Iowa","190","Osceola","1430","Osceola",198
"G1901450","1950","Iowa","190","Page","1450","Page",165
"G1901470","1950","Iowa","190","Palo Alto","1470","Palo Alto",188
"G1901490","1950","Iowa","190","Plymouth","1490","Plymouth",190
"G1901510","1950","Iowa","190","Pocahontas","1510","Pocahontas",233
"G1901530","1950","Iowa","190","Polk","1530","Polk",219
"G1901550","1950","Iowa","190","Pottawattamie","1550","Pottawattamie",176
"G1901570","1950","Iowa","190","Poweshiek","1570","Poweshiek",146
"G1901590","1950","Iowa","190","Ringgold","1590","Ringgold",72
"G1901610","1950","Iowa","190","Sac","1610","Sac",224
"G1901630","1950","Iowa","190","Scott","1630","Scott",235
"G1901650","1950","Iowa","190","Shelby","1650","Shelby",189
"G1901670","1950","Iowa","190","Sioux","1670","Sioux",238
"G1901690","1950","Iowa","190","Story","1690","Story",224
"G1901710","1950","Iowa","190","Tama","1710","Tama",180
"G1901730","1950","Iowa","190","Taylor","1730","Taylor",105
"G1901750","1950","Iowa","190","Union","1750","Union",108
"G1901770","1950","Iowa","190","Van Buren","1770","Van Buren",68
"G1901790","1950","Iowa","190","Wapello","1790","Wapello",110
"G1901810","1950","Iowa","190","Warren","1810","Warren",126
"G1901830","1950","Iowa","190","Washington","1830","Washington",188
"G1901850","1950","Iowa","190","Wayne","1850","Wayne",72
"G1901870","1950","Iowa","190","Webster","1870","Webster",223
"G1901890","1950","Iowa","190","Winnebago","1890","Winnebago",166
"G1901910","1950","Iowa","190","Winneshiek","1910","Winneshiek",99
"G1901930","1950","Iowa","190","Woodbury","1930","Woodbury",139
"G1901950","1950","Iowa","190","Worth","1950","Worth",130
"G1901970","1950","Iowa","190","Wright","1970","Wright",218
"G2000010","1950","Kansas","200","Allen","0010","Allen",63
"G2000030","1950","Kansas","200","Anderson","0030","Anderson",50
"G2000050","1950","Kansas","200","Atchison","0050","Atchison",87
"G2000070","1950","Kansas","200","Barber","0070","Barber",44
"G2000090","1950","Kansas","200","Barton","0090","Barton",111
"G2000110","1950","Kansas","200","Bourbon","0110","Bourbon",46
"G2000130","1950","Kansas","200","Brown","0130","Brown",130
"G2000150","1950","Kansas","200","Butler","0150","Butler",66
"G2000170","1950","Kansas","200","Chase","0170","Chase",53
"G2000190","1950","Kansas","200","Chautauqua","0190","Chautauqua",34
"G2000210","1950","Kansas","200","Cherokee","0210","Cherokee",52
"G2000230","1950","Kansas","200","Cheyenne","0230","Cheyenne",49
"G2000250","1950","Kansas","200","Clark","0250","Clark",42
"G2000270","1950","Kansas","200","Clay","0270","Clay",73
"G2000290","1950","Kansas","200","Cloud","0290","Cloud",69
"G2000310","1950","Kansas","200","Coffey","0310","Coffey",55
"G2000330","1950","Kansas","200","Comanche","0330","Comanche",49
"G2000350","1950","Kansas","200","Cowley","0350","Cowley",65
"G2000370","1950","Kansas","200","Crawford","0370","Crawford",53
"G2000390","1950","Kansas","200","Decatur","0390","Decatur",42
"G2000410","1950","Kansas","200","Dickinson","0410","Dickinson",96
"G2000430","1950","Kansas","200","Doniphan","0430","Doniphan",91
"G2000450","1950","Kansas","200","Douglas","0450","Douglas",82
"G2000470","1950","Kansas","200","Edwards","0470","Edwards",79
"G2000490","1950","Kansas","200","Elk","0490","Elk",42
"G2000510","1950","Kansas","200","Ellis","0510","Ellis",58
"G2000530","1950","Kansas","200","Ellsworth","0530","Ellsworth",63
"G2000550","1950","Kansas","200","Finney","0550","Finney",60
"G2000570","1950","Kansas","200","Ford","0570","Ford",80
"G2000590","1950","Kansas","200","Franklin","0590","Franklin",62
"G2000610","1950","Kansas","200","Geary","0610","Geary",56
"G2000630","1950","Kansas","200","Gove","0630","Gove",43
"G2000650","1950","Kansas","200","Graham","0650","Graham",34
"G2000670","1950","Kansas","200","Grant","0670","Grant",65
"G2000690","1950","Kansas","200","Gray","0690","Gray",68
"G2000710","1950","Kansas","200","Greeley","0710","Greeley",49
"G2000730","1950","Kansas","200","Greenwood","0730","Greenwood",46
"G2000750","1950","Kansas","200","Hamilton","0750","Hamilton",43
"G2000770","1950","Kansas","200","Harper","0770","Harper",86
"G2000790","1950","Kansas","200","Harvey","0790","Harvey",124
"G2000810","1950","Kansas","200","Haskell","0810","Haskell",86
"G2000830","1950","Kansas","200","Hodgeman","0830","Hodgeman",59
"G2000850","1950","Kansas","200","Jackson","0850","Jackson",58
"G2000870","1950","Kansas","200","Jefferson","0870","Jefferson",82
"G2000890","1950","Kansas","200","Jewell","0890","Jewell",54
"G2000910","1950","Kansas","200","Johnson","0910","Johnson",155
"G2000930","1950","Kansas","200","Kearny","0930","Kearny",47
"G2000950","1950","Kansas","200","Kingman","0950","Kingman",73
"G2000970","1950","Kansas","200","Kiowa","0970","Kiowa",51
"G2000990","1950","Kansas","200","Labette","0990","Labette",50
"G2001010","1950","Kansas","200","Lane","1010","Lane",63
"G2001030","1950","Kansas","200","Leavenworth","1030","Leavenworth",81
"G2001050","1950","Kansas","200","Lincoln","1050","Lincoln",62
"G2001070","1950","Kansas","200","Linn","1070","Linn",47
"G2001090","1950","Kansas","200","Logan","1090","Logan",37
"G2001110","1950","Kansas","200","Lyon","1110","Lyon",69
"G2001130","1950","Kansas","200","McPherson","1130","Mcpherson",125
"G2001150","1950","Kansas","200","Marion","1150","Marion",77
"G2001170","1950","Kansas","200","Marshall","1170","Marshall",74
"G2001190","1950","Kansas","200","Meade","1190","Meade",65
"G2001210","1950","Kansas","200","Miami","1210","Miami",61
"G2001230","1950","Kansas","200","Mitchell","1230","Mitchell",74
"G2001250","1950","Kansas","200","Montgomery","1250","Montgomery",57
"G2001270","1950","Kansas","200","Morris","1270","Morris",82
"G2001290","1950","Kansas","200","Morton","1290","Morton",49
"G2001310","1950","Kansas","200","Nemaha","1310","Nemaha",83
"G2001330","1950","Kansas","200","Neosho","1330","Neosho",55
"G2001350","1950","Kansas","200","Ness","1350","Ness",64
"G2001370","1950","Kansas","200","Norton","1370","Norton",38
"G2001390","1950","Kansas","200","Osage","1390","Osage",60
"G2001410","1950","Kansas","200","Osborne","1410","Osborne",47
"G2001430","1950","Kansas","200","Ottawa","1430","Ottawa",71
"G2001450","1950","Kansas","200","Pawnee","1450","Pawnee",97
"G2001470","1950","Kansas","200","Phillips","1470","Phillips",38
"G2001490","1950","Kansas","200","Pottawatomie","1490","Pottawatomie",58
"G2001510","1950","Kansas","200","Pratt","1510","Pratt",87
"G2001530","1950","Kansas","200","Rawlins","1530","Rawlins",51
"G2001550","1950","Kansas","200","Reno","1550","Reno",112
"G2001570","1950","Kansas","200","Republic","1570","Republic",79
"G2001590","1950","Kansas","200","Rice","1590","Rice",96
"G2001610","1950","Kansas","200","Riley","1610","Riley",76
"G2001630","1950","Kansas","200","Rooks","1630","Rooks",49
"G2001650","1950","Kansas","200","Rush","1650","Rush",77
"G2001670","1950","Kansas","200","Russell","1670","Russell",60
"G2001690","1950","Kansas","200","Saline","1690","Saline",104
"G2001710","1950","Kansas","200","Scott","1710","Scott",65
"G2001730","1950","Kansas","200","Sedgwick","1730","Sedgwick",139
"G2001750","1950","Kansas","200","Seward","1750","Seward",56
"G2001770","1950","Kansas","200","Shawnee","1770","Shawnee",91
"G2001790","1950","Kansas","200","Sheridan","1790","Sheridan",50
"G2001810","1950","Kansas","200","Sherman","1810","Sherman",39
"G2001830","1950","Kansas","200","Smith","1830","Smith",36
"G2001850","1950","Kansas","200","Stafford","1850","Stafford",89
"G2001870","1950","Kansas","200","Stanton","1870","Stanton",61
"G2001890","1950","Kansas","200","Stevens","1890","Stevens",64
"G2001910","1950","Kansas","200","Sumner","1910","Sumner",88
"G2001930","1950","Kansas","200","Thomas","1930","Thomas",59
"G2001950","1950","Kansas","200","Trego","1950","Trego",50
"G2001970","1950","Kansas","200","Wabaunsee","1970","Wabaunsee",52
"G2001990","1950","Kansas","200","Wallace","1990","Wallace",31
"G2002010","1950","Kansas","200","Washington","2010","Washington",62
"G2002030","1950","Kansas","200","Wichita","2030","Wichita",62
"G2002050","1950","Kansas","200","Wilson","2050","Wilson",49
"G2002070","1950","Kansas","200","Woodson","2070","Woodson",44
"G2002090","1950","Kansas","200","Wyandotte","2090","Wyandotte",280
"G2100010","1950","Kentucky","210","Adair","0010","Adair",62
"G2100030","1950","Kentucky","210","Allen","0030","Allen",48
"G2100050","1950","Kentucky","210","Anderson","0050","Anderson",84
"G2100070","1950","Kentucky","210","Ballard","0070","Ballard",61
"G2100090","1950","Kentucky","210","Barren","0090","Barren",88
"G2100110","1950","Kentucky","210","Bath","0110","Bath",95
"G2100130","1950","Kentucky","210","Bell","0130","Bell",69
"G2100150","1950","Kentucky","210","Boone","0150","Boone",134
"G2100170","1950","Kentucky","210","Bourbon","0170","Bourbon",274
"G2100190","1950","Kentucky","210","Boyd","0190","Boyd",83
"G2100210","1950","Kentucky","210","Boyle","0210","Boyle",164
"G2100230","1950","Kentucky","210","Bracken","0230","Bracken",88
"G2100250","1950","Kentucky","210","Breathitt","0250","Breathitt",32
"G2100270","1950","Kentucky","210","Breckinridge","0270","Breckinridge",33
"G2100290","1950","Kentucky","210","Bullitt","0290","Bullitt",68
"G2100310","1950","Kentucky","210","Butler","0310","Butler",32
"G2100330","1950","Kentucky","210","Caldwell","0330","Caldwell",41
"G2100350","1950","Kentucky","210","Calloway","0350","Calloway",75
"G2100370","1950","Kentucky","210","Campbell","0370","Campbell",129
"G2100390","1950","Kentucky","210","Carlisle","0390","Carlisle",64
"G2100410","1950","Kentucky","210","Carroll","0410","Carroll",106
"G2100430","1950","Kentucky","210","Carter","0430","Carter",43
"G2100450","1950","Kentucky","210","Casey","0450","Casey",49
"G2100470","1950","Kentucky","210","Christian","0470","Christian",66
"G2100490","1950","Kentucky","210","Clark","0490","Clark",182
"G2100510","1950","Kentucky","210","Clay","0510","Clay",39
"G2100530","1950","Kentucky","210","Clinton","0530","Clinton",69
"G2100550","1950","Kentucky","210","Crittenden","0550","Crittenden",35
"G2100570","1950","Kentucky","210","Cumberland","0570","Cumberland",46
"G2100590","1950","Kentucky","210","Daviess","0590","Daviess",109
"G2100610","1950","Kentucky","210","Edmonson","0610","Edmonson",41
"G2100630","1950","Kentucky","210","Elliott","0630","Elliott",31
"G2100650","1950","Kentucky","210","Estill","0650","Estill",40
"G2100670","1950","Kentucky","210","Fayette","0670","Fayette",410
"G2100690","1950","Kentucky","210","Fleming","0690","Fleming",88
"G2100710","1950","Kentucky","210","Floyd","0710","Floyd",67
"G2100730","1950","Kentucky","210","Franklin","0730","Franklin",164
"G2100750","1950","Kentucky","210","Fulton","0750","Fulton",118
"G2100770","1950","Kentucky","210","Gallatin","0770","Gallatin",62
"G2100790","1950","Kentucky","210","Garrard","0790","Garrard",147
"G2100810","1950","Kentucky","210","Grant","0810","Grant",87
"G2100830","1950","Kentucky","210","Graves","0830","Graves",72
"G2100850","1950","Kentucky","210","Grayson","0850","Grayson",36
"G2100870","1950","Kentucky","210","Green","0870","Green",64
"G2100890","1950","Kentucky","210","Greenup","0890","Greenup",55
"G2100910","1950","Kentucky","210","Hancock","0910","Hancock",51
"G2100930","1950","Kentucky","210","Hardin","0930","Hardin",65
"G2100950","1950","Kentucky","210","Harlan","0950","Harlan",121
"G2100970","1950","Kentucky","210","Harrison","0970","Harrison",133
"G2100990","1950","Kentucky","210","Hart","0990","Hart",66
"G2101010","1950","Kentucky","210","Henderson","1010","Henderson",85
"G2101030","1950","Kentucky","210","Henry","1030","Henry",119
"G2101050","1950","Kentucky","210","Hickman","1050","Hickman",90
"G2101070","1950","Kentucky","210","Hopkins","1070","Hopkins",50
"G2101090","1950","Kentucky","210","Jackson","1090","Jackson",46
"G2101110","1950","Kentucky","210","Jefferson","1110","Jefferson",273
"G2101130","1950","Kentucky","210","Jessamine","1130","Jessamine",255
"G2101150","1950","Kentucky","210","Johnson","1150","Johnson",46
"G2101170","1950","Kentucky","210","Kenton","1170","Kenton",189
"G2101190","1950","Kentucky","210","Knott","1190","Knott",40
"G2101210","1950","Kentucky","210","Knox","1210","Knox",45
"G2101230","1950","Kentucky","210","Larue","1230","Larue",72
"G2101250","1950","Kentucky","210","Laurel","1250","Laurel",86
"G2101270","1950","Kentucky","210","Lawrence","1270","Lawrence",36
"G2101290","1950","Kentucky","210","Lee","1290","Lee",44
"G2101310","1950","Kentucky","210","Leslie","1310","Leslie",33
"G2101330","1950","Kentucky","210","Letcher","1330","Letcher",50
"G2101350","1950","Kentucky","210","Lewis","1350","Lewis",40
"G2101370","1950","Kentucky","210","Lincoln","1370","Lincoln",107
"G2101390","1950","Kentucky","210","Livingston","1390","Livingston",35
"G2101410","1950","Kentucky","210","Logan","1410","Logan",76
"G2101430","1950","Kentucky","210","Lyon","1430","Lyon",49
"G2101450","1950","Kentucky","210","McCracken","1450","Mccracken",99
"G2101470","1950","Kentucky","210","McCreary","1470","Mccreary",39
"G2101490","1950","Kentucky","210","McLean","1490","Mclean",63
"G2101510","1950","Kentucky","210","Madison","1510","Madison",120
"G2101530","1950","Kentucky","210","Magoffin","1530","Magoffin",44
"G2101550","1950","Kentucky","210","Marion","1550","Marion",80
"G2101570","1950","Kentucky","210","Marshall","1570","Marshall",60
"G2101590","1950","Kentucky","210","Martin","1590","Martin",36
"G2101610","1950","Kentucky","210","Mason","1610","Mason",128
"G2101630","1950","Kentucky","210","Meade","1630","Meade",50
"G2101650","1950","Kentucky","210","Menifee","1650","Menifee",32
"G2101670","1950","Kentucky","210","Mercer","1670","Mercer",159
"G2101690","1950","Kentucky","210","Metcalfe","1690","Metcalfe",52
"G2101710","1950","Kentucky","210","Monroe","1710","Monroe",43
"G2101730","1950","Kentucky","210","Montgomery","1730","Montgomery",161
"G2101750","1950","Kentucky","210","Morgan","1750","Morgan",41
"G2101770","1950","Kentucky","210","Muhlenberg","1770","Muhlenberg",40
"G2101790","1950","Kentucky","210","Nelson","1790","Nelson",84
"G2101810","1950","Kentucky","210","Nicholas","1810","Nicholas",110
"G2101830","1950","Kentucky","210","Ohio","1830","Ohio",39
"G2101850","1950","Kentucky","210","Oldham","1850","Oldham",135
"G2101870","1950","Kentucky","210","Owen","1870","Owen",74
"G2101890","1950","Kentucky","210","Owsley","1890","Owsley",43
"G2101910","1950","Kentucky","210","Pendleton","1910","Pendleton",80
"G2101930","1950","Kentucky","210","Perry","1930","Perry",54
"G2101950","1950","Kentucky","210","Pike","1950","Pike",67
"G2101970","1950","Kentucky","210","Powell","1970","Powell",47
"G2101990","1950","Kentucky","210","Pulaski","1990","Pulaski",71
"G2102010","1950","Kentucky","210","Robertson","2010","Robertson",86
"G2102030","1950","Kentucky","210","Rockcastle","2030","Rockcastle",47
"G2102050","1950","Kentucky","210","Rowan","2050","Rowan",36
"G2102070","1950","Kentucky","210","Russell","2070","Russell",76
"G2102090","1950","Kentucky","210","Scott","2090","Scott",194
"G2102110","1950","Kentucky","210","Shelby","2110","Shelby",165
"G2102130","1950","Kentucky","210","Simpson","2130","Simpson",105
"G2102150","1950","Kentucky","210","Spencer","2150","Spencer",94
"G2102170","1950","Kentucky","210","Taylor","2170","Taylor",73
"G2102190","1950","Kentucky","210","Todd","2190","Todd",62
"G2102210","1950","Kentucky","210","Trigg","2210","Trigg",46
"G2102230","1950","Kentucky","210","Trimble","2230","Trimble",81
"G2102250","1950","Kentucky","210","Union","2250","Union",81
"G2102270","1950","Kentucky","210","Warren","2270","Warren",102
"G2102290","1950","Kentucky","210","Washington","2290","Washington",100
"G2102310","1950","Kentucky","210","Wayne","2310","Wayne",46
"G2102330","1950","Kentucky","210","Webster","2330","Webster",49
"G2102350","1950","Kentucky","210","Whitley","2350","Whitley",44
"G2102370","1950","Kentucky","210","Wolfe","2370","Wolfe",35
"G2102390","1950","Kentucky","210","Woodford","2390","Woodford",251
"G2200010","1950","Louisiana","220","Acadia","0010","Acadia",138
"G2200030","1950","Louisiana","220","Allen","0030","Allen",74
"G2200050","1950","Louisiana","220","Ascension","0050","Ascension",108
"G2200070","1950","Louisiana","220","Assumption","0070","Assumption",86
"G2200090","1950","Louisiana","220","Avoyelles","0090","Avoyelles",92
"G2200110","1950","Louisiana","220","Beauregard","0110","Beauregard",45
"G2200130","1950","Louisiana","220","Bienville","0130","Bienville",34
"G2200150","1950","Louisiana","220","Bossier","0150","Bossier",75
"G2200170","1950","Louisiana","220","Caddo","0170","Caddo",102
"G2200190","1950","Louisiana","220","Calcasieu","0190","Calcasieu",95
"G2200210","1950","Louisiana","220","Caldwell","0210","Caldwell",69
"G2200230","1950","Louisiana","220","Cameron","0230","Cameron",49
"G2200250","1950","Louisiana","220","Catahoula","0250","Catahoula",59
"G2200270","1950","Louisiana","220","Claiborne","0270","Claiborne",44
"G2200290","1950","Louisiana","220","Concordia","0290","Concordia",61
"G2200310","1950","Louisiana","220","De Soto","0310","De Soto",44
"G2200330","1950","Louisiana","220","East Baton Rouge","0330","East Baton Rouge",131
"G2200350","1950","Louisiana","220","East Carroll","0350","East Carroll",67
"G2200370","1950","Louisiana","220","East Feliciana","0370","East Feliciana",43
"G2200390","1950","Louisiana","220","Evangeline","0390","Evangeline",104
"G2200410","1950","Louisiana","220","Franklin","0410","Franklin",72
"G2200430","1950","Louisiana","220","Grant","0430","Grant",66
"G2200450","1950","Louisiana","220","Iberia","0450","Iberia",117
"G2200470","1950","Louisiana","220","Iberville","0470","Iberville",99
"G2200490","1950","Louisiana","220","Jackson","0490","Jackson",50
"G2200510","1950","Louisiana","220","Jefferson","0510","Jefferson",161
"G2200530","1950","Louisiana","220","Jefferson Davis","0530","Jefferson Davis",106
"G2200550","1950","Louisiana","220","Lafayette","0550","Lafayette",188
"G2200570","1950","Louisiana","220","Lafourche","0570","Lafourche",77
"G2200590","1950","Louisiana","220","La Salle","0590","La Salle",69
"G2200610","1950","Louisiana","220","Lincoln","0610","Lincoln",57
"G2200630","1950","Louisiana","220","Livingston","0630","Livingston",128
"G2200650","1950","Louisiana","220","Madison","0650","Madison",59
"G2200670","1950","Louisiana","220","Morehouse","0670","Morehouse",69
"G2200690","1950","Louisiana","220","Natchitoches","0690","Natchitoches",64
"G2200710","1950","Louisiana","220","Orleans","0710","Orleans",193
"G2200730","1950","Louisiana","220","Ouachita","0730","Ouachita",100
"G2200750","1950","Louisiana","220","Plaquemines","0750","Plaquemines",145
"G2200770","1950","Louisiana","220","Pointe Coupee","0770","Pointe Coupee",87
"G2200790","1950","Louisiana","220","Rapides","0790","Rapides",107
"G2200810","1950","Louisiana","220","Red River","0810","Red River",47
"G2200830","1950","Louisiana","220","Richland","0830","Richland",72
"G2200850","1950","Louisiana","220","Sabine","0850","Sabine",48
"G2200870","1950","Louisiana","220","St Bernard","0870","St Bernard",182
"G2200890","1950","Louisiana","220","St Charles","0890","St Charles",93
"G2200910","1950","Louisiana","220","St Helena","0910","St Helena",65
"G2200930","1950","Louisiana","220","St James","0930","St James",85
"G2200950","1950","Louisiana","220","St John The Baptist","0950","St John The Baptist",89
"G2200970","1950","Louisiana","220","St Landry","0970","St Landry",136
"G2200990","1950","Louisiana","220","St Martin","0990","St Martin",100
"G2201010","1950","Louisiana","220","St Mary","1010","St Mary",89
"G2201030","1950","Louisiana","220","St Tammany","1030","St Tammany",105
"G2201050","1950","Louisiana","220","Tangipahoa","1050","Tangipahoa",110
"G2201070","1950","Louisiana","220","Tensas","1070","Tensas",50
"G2201090","1950","Louisiana","220","Terrebonne","1090","Terrebonne",117
"G2201110","1950","Louisiana","220","Union","1110","Union",42
"G2201130","1950","Louisiana","220","Vermilion","1130","Vermilion",113
"G2201150","1950","Louisiana","220","Vernon","1150","Vernon",45
"G2201170","1950","Louisiana","220","Washington","1170","Washington",66
"G2201190","1950","Louisiana","220","Webster","1190","Webster",53
"G2201210","1950","Louisiana","220","West Baton Rouge","1210","West Baton Rouge",125
"G2201230","1950","Louisiana","220","West Carroll","1230","West Carroll",75
"G2201250","1950","Louisiana","220","West Feliciana","1250","West Feliciana",31
"G2201270","1950","Louisiana","220","Winn","1270","Winn",50
"G2300010","1950","Maine","230","Androscoggin","0010","Androscoggin",63
"G2300030","1950","Maine","230","Aroostook","0030","Aroostook",82
"G2300050","1950","Maine","230","Cumberland","0050","Cumberland",91
"G2300070","1950","Maine","230","Franklin","0070","Franklin",32
"G2300090","1950","Maine","230","Hancock","0090","Hancock",69
"G2300110","1950","Maine","230","Kennebec","0110","Kennebec",61
"G2300130","1950","Maine","230","Knox","0130","Knox",63
"G2300150","1950","Maine","230","Lincoln","0150","Lincoln",50
"G2300170","1950","Maine","230","Oxford","0170","Oxford",36
"G2300190","1950","Maine","230","Penobscot","0190","Penobscot",37
"G2300210","1950","Maine","230","Piscataquis","0210","Piscataquis",24
"G2300230","1950","Maine","230","Sagadahoc","0230","Sagadahoc",49
"G2300250","1950","Maine","230","Somerset","0250","Somerset",33
"G2300270","1950","Maine","230","Waldo","0270","Waldo",37
"G2300290","1950","Maine","230","Washington","0290","Washington",24
"G2300310","1950","Maine","230","York","0310","York",77
"G2400010","1950","Maryland","240","Allegany","0010","Allegany",53
"G2400030","1950","Maryland","240","Anne Arundel","0030","Anne Arundel",203
"G2400050","1950","Maryland","240","Baltimore","0050","Baltimore",273
"G2400090","1950","Maryland","240","Calvert","0090","Calvert",125
"G2400110","1950","Maryland","240","Caroline","0110","Caroline",78
"G2400130","1950","Maryland","240","Carroll","0130","Carroll",118
"G2400150","1950","Maryland","240","Cecil","0150","Cecil",115
"G2400170","1950","Maryland","240","Charles","0170","Charles",98
"G2400190","1950","Maryland","240","Dorchester","0190","Dorchester",68
"G2400210","1950","Maryland","240","Frederick","0210","Frederick",122
"G2400230","1950","Maryland","240","Garrett","0230","Garrett",49
"G2400250","1950","Maryland","240","Harford","0250","Harford",164
"G2400270","1950","Maryland","240","Howard","0270","Howard",207
"G2400290","1950","Maryland","240","Kent","0290","Kent",101
"G2400310","1950","Maryland","240","Montgomery","0310","Montgomery",228
"G2400330","1950","Maryland","240","Prince Georges","0330","Prince Georges",198
"G2400350","1950","Maryland","240","Queen Anne's","0350","Queen Anne's",85
"G2400370","1950","Maryland","240","St Mary's","0370","St Mary's",121
"G2400390","1950","Maryland","240","Somerset","0390","Somerset",77
"G2400410","1950","Maryland","240","Talbot","0410","Talbot",119
"G2400430","1950","Maryland","240","Washington","0430","Washington",114
"G2400450","1950","Maryland","240","Wicomico","0450","Wicomico",107
"G2400470","1950","Maryland","240","Worcester","0470","Worcester",69
"G2405100","1950","Maryland","240","Baltimore City","5100","Baltimore City",4303
"G2500010","1950","Massachusetts","250","Barnstable","0010","Barnstable",414
"G2500030","1950","Massachusetts","250","Berkshire","0030","Berkshire",107
"G2500050","1950","Massachusetts","250","Bristol","0050","Bristol",239
"G2500070","1950","Massachusetts","250","Dukes","0070","Dukes",193
"G2500090","1950","Massachusetts","250","Essex","0090","Essex",290
"G2500110","1950","Massachusetts","250","Franklin","0110","Franklin",94
"G2500130","1950","Massachusetts","250","Hampden","0130","Hampden",168
"G2500150","1950","Massachusetts","250","Hampshire","0150","Hampshire",152
"G2500170","1950","Massachusetts","250","Middlesex","0170","Middlesex",317
"G2500190","1950","Massachusetts","250","Nantucket","0190","Nantucket",150
"G2500210","1950","Massachusetts","250","Norfolk","0210","Norfolk",422
"G2500230","1950","Massachusetts","250","Plymouth","0230","Plymouth",311
"G2500250","1950","Massachusetts","250","Suffolk","0250","Suffolk",12500
"G2500270","1950","Massachusetts","250","Worcester","0270","Worcester",144
"G2600010","1950","Michigan","260","Alcona","0010","Alcona",46
"G2600030","1950","Michigan","260","Alger","0030","Alger",48
"G2600050","1950","Michigan","260","Allegan","0050","Allegan",110
"G2600070","1950","Michigan","260","Alpena","0070","Alpena",57
"G2600090","1950","Michigan","260","Antrim","0090","Antrim",48
"G2600110","1950","Michigan","260","Arenac","0110","Arenac",77
"G2600130","1950","Michigan","260","Baraga","0130","Baraga",48
"G2600150","1950","Michigan","260","Barry","0150","Barry",85
"G2600170","1950","Michigan","260","Bay","0170","Bay",136
"G2600190","1950","Michigan","260","Benzie","0190","Benzie",60
"G2600210","1950","Michigan","260","Berrien","0210","Berrien",227
"G2600230","1950","Michigan","260","Branch","0230","Branch",101
"G2600250","1950","Michigan","260","Calhoun","0250","Calhoun",98
"G2600270","1950","Michigan","260","Cass","0270","Cass",104
"G2600290","1950","Michigan","260","Charlevoix","0290","Charlevoix",42
"G2600310","1950","Michigan","260","Cheboygan","0310","Cheboygan",40
"G2600330","1950","Michigan","260","Chippewa","0330","Chippewa",37
"G2600350","1950","Michigan","260","Clare","0350","Clare",48
"G2600370","1950","Michigan","260","Clinton","0370","Clinton",107
"G2600390","1950","Michigan","260","Crawford","0390","Crawford",51
"G2600410","1950","Michigan","260","Delta","0410","Delta",45
"G2600430","1950","Michigan","260","Dickinson","0430","Dickinson",40
"G2600450","1950","Michigan","260","Eaton","0450","Eaton",102
"G2600470","1950","Michigan","260","Emmet","0470","Emmet",44
"G2600490","1950","Michigan","260","Genesee","0490","Genesee",150
"G2600510","1950","Michigan","260","Gladwin","0510","Gladwin",60
"G2600530","1950","Michigan","260","Gogebic","0530","Gogebic",83
"G2600550","1950","Michigan","260","Grand Traverse","0550","Grand Traverse",96
